stop_id,stop_code,stop_name,stop_lat,stop_lon,stop_url,wheelchair_boarding,location_type,parent_station
PE503,,PE503-María Angélica / esq. Las Araucarias,-33.51664600009508,-70.55222299951272,,0,,
PE504,,PE504-María Angélica / esq. María Cristina,-33.514560000397594,-70.54886499994747,,0,,
PD429,,PD429-Dublé Almeyda / esq. H. Covarrubias,-33.45501383500226,-70.61147118555859,,0,,
PD112,,PD112-Dublé Almeyda / esq. Campos de Deportes,-33.45524476650709,-70.60951747552788,,0,,
PD83,,PD83-Exequiel Fernández / esq. Las Palmeras,-33.46660437478762,-70.60042465660985,,0,,
PD84,,PD84-Las Encinas / esq. Av. Jose Alessandri,-33.46911800000612,-70.59914899947385,,0,,
PE505,,PE505-Av. Las Perdices / esq. Santa Berta,-33.51598205480806,-70.5472176658961,,0,,
PE506,,PE506-Av. Las Perdices / esq. San Francisco,-33.51962900016093,-70.54685200035509,,0,,
PE507,,PE507-San Francisco / esq. María Cristina,-33.51969099989603,-70.54838200033487,,0,,
PE508,,PE508-San Francisco / esq. Las Bellotas,-33.51980400027479,-70.55030399977696,,0,,
PE1485,,PE1485-San Francisco / esq. Las Araucarias,-33.52003444558711,-70.55215099258827,,0,,
PE1341,,PE1341-San Francisco / esq. Los Naranjos,-33.51975557560415,-70.55541326426498,,0,,
PE1339,,PE1339-Paseo Los Naranjos / esq. Los Perales,-33.51784699980173,-70.55522300042276,,0,,
PE42,,PE42-Parada 2 / Terminal María Angélica,-33.51790900031762,-70.5579129995432,,0,,
PE52,,PE52-Las Higueras / esq. Pasaje Providencia,-33.51523099974618,-70.56003799999863,,0,,
PE53,,PE53-Las Higueras / esq. Volcán Huesqui,-33.515043072407565,-70.56204823982506,,0,,
PE54,,PE54-Las Higueras / esq. Las Taguas,-33.51491200030763,-70.56352600008306,,0,,
PE55,,PE55-Las Higueras / esq. Volcán Lastarria,-33.514713000045255,-70.5655990000074,,0,,
PE1265,,PE1265-Las Higueras / esq. Volcán Calbuco,-33.51453999992173,-70.56735900048301,,0,,
PE57,,PE57-Las Higueras / esq. V. Hornopirén,-33.51399700003577,-70.56922000049187,,0,,
PE58,,PE58-Las Higueras / esq. Volcán Llaima,-33.51380490586712,-70.57117094392092,,0,,
PE59,,PE59-Las Higueras / esq. Volcán Tolhuaca,-33.514159000048664,-70.57227499997894,,0,,
PE60,,PE60-Las Higueras / esq. Punitaqui,-33.51391100031933,-70.57491499989317,,0,,
PE841,,PE841-Diag. los Castaños / esq. Los Castaños,-33.51324900008993,-70.57694999965298,,0,,
PE61,,PE61-Diag. los Castaños / esq. Av. Departamental,-33.512280000095124,-70.57845300035785,,0,,
PE62,,PE62-Diag. los Castaños / esq. Av. Departamental,-33.51092700000438,-70.5788340004195,,0,,
PD146,,PD146-Av. Departamental / esq. Embalse La Palma,-33.510324183410944,-70.58212601324453,,0,,
PD1374,,PD1374-Av. Departamental / esq. Las Tejas,-33.51007978644006,-70.58579714664319,,0,,
PD85,,PD85-Parada 2 / (M) Macul,-33.50890402383383,-70.58907592684659,,0,,
PD147,,PD147-Parada / Liceo Camilo Ortúzar,-33.50563800035993,-70.59146099955176,,0,,
PD87,,PD87-Avenida Macul / esq. El Líbano,-33.50236795566938,-70.59385458996675,,0,,
PD148,,PD148-Parada / Plaza Pinto Durán,-33.50102176500089,-70.59486609647672,,0,,
PD149,,PD149-Avenida Macul / esq. Dr. A. Neghme ,-33.49865799975036,-70.59662899952974,,0,,
PD88,,PD88-Avenida Macul / esq. Jorge González B.,-33.49669180647946,-70.5980651472535,,0,,
PD89,,PD89-Avenida Macul / esq. Víctor Dgo. Silva,-33.49344860904972,-70.59964784468555,,0,,
PD1428,,PD1428-Avenida Macul / esq. Nicanor Molinare,-33.4906859895414,-70.59957777593837,,0,,
PD90,,PD90-Avenida Macul / esq. Santa Cristina,-33.48769433989096,-70.5993944404574,,0,,
PD91,,PD91-Parada 2 / Punta de Rieles,-33.485607301337865,-70.59928473537477,,0,,
PD92,,PD92-Parada 2 / Muni. de Macul,-33.48235699967563,-70.59910599961849,,0,,
PD93,,PD93-Avenida Macul / esq. Los Olmos ,-33.47966199955286,-70.59895800029554,,0,,
PD94,,PD94-Avenida Macul / esq. Los Espinos,-33.47690499971439,-70.5988140002959,,0,,
PD95,,PD95-Parada 2 / Colegio San Marcos,-33.4739487803431,-70.59863701475807,,0,,
PD96,,PD96-Av. José P. Alessandri / esq. Los Alerces,-33.471126612584236,-70.59853751061392,,0,,
PD97,,PD97-Av. José P. Alessandri / esq. Las Encinas,-33.46922499987336,-70.59843300005171,,0,,
PD98,,PD98-Parada / UTEM Macul,-33.46702337507647,-70.59832045041499,,0,,
PD161,,PD161-Parada 4 / Los Tres Antonios,-33.46368130378388,-70.60279093142809,,0,,
PD162,,PD162-Parada 6 / (M) Est.Nacional,-33.46198800000506,-70.60813100017012,,0,,
PD163,,PD163-Campos de Deportes / esq. Los Pescadores,-33.4612309998332,-70.60991900005817,,0,,
PD164,,PD164-Campos de Deportes / esq. Av. Castillo Velasco,-33.458060999582784,-70.6093879999577,,0,,
PD1643,,PD1643-Antonio Varas / esq. Capitán Orella,-33.45329767061928,-70.60895110067428,,0,,
PD166,,PD166-Antonio Varas / esq. Av. Simón Bolivar,-33.45140416593819,-70.60953612446473,,0,,
PD167,,PD167-Antonio Varas / esq. Avenida Sucre,-33.448885135445295,-70.61038593508594,,0,,
PD168,,PD168-Antonio Varas / esq. Diagonal-Oriente,-33.44707447183344,-70.61100104931906,,0,,
PC45,,PC45-Av. Antonio Varas / esq. Los Capitanes,-33.44447218648077,-70.61185128415399,,0,,
PC46,,PC46-Av. Antonio Varas / esq. Vasconia,-33.442526370199026,-70.6124841705363,,0,,
PC47,,PC47-Av. Antonio Varas / esq. Av. Francisco Bilbao,-33.4396409997633,-70.61348099988523,,0,,
PC48,,PC48-Parada / Campvs College,-33.437161015686925,-70.61429933963109,,0,,
PC49,,PC49-Av. Antonio Varas / esq. Av. Eliodoro Yáñez,-33.43294975042395,-70.61568233067429,,0,,
PC50,,PC50-Parada / Hospital Calvo Mackenna,-33.43004504032517,-70.61667146781969,,0,,
PC51,,PC51-Parada 4 / Biblioteca de Providencia,-33.42858024378441,-70.61716551347864,,0,,
PC1221,,PC1221-Manuel Montt / esq. Nueva Providencia,-33.42948284914232,-70.61989082476033,,0,,
PI356,,PI356-Parada / Mall Plaza Oeste,-33.51586300043821,-70.71544300014588,,0,,
PA675,,PA675-Parada 13 / (M) Los Héroes,-33.44750800035043,-70.6599459997074,,0,,
PI358,,PI358-Parada / Lider - Oeste,-33.51781599959832,-70.70893300009894,,0,,
PI359,,PI359-Parada / Mall Plaza Oeste,-33.516059000222526,-70.71346899981204,,0,,
PB2036,,PB2036-Colo Colo / esq. Aníbal Pinto,-33.37027008056789,-70.75054241248061,,0,,
PB1867,,PB1867-Aníbal Pinto / esq. Gabriela Mistral,-33.371159977068615,-70.74278390504142,,0,,
PB399,,PB399-Gabriela Mistral / esq. Portales,-33.37052164832758,-70.7429139059275,,0,,
PB400,,PB400-Antonio Varas / esq. Las Violetas,-33.36910100012154,-70.74399900053137,,0,,
PB401,,PB401-Las Violetas / esq. Sucre,-33.36951488981087,-70.7418775041619,,0,,
PB402,,PB402-Blanco Encalada / esq. Gral. San Martín,-33.3701842572534,-70.73865915016334,,0,,
PB403,,PB403-Av. Gral. San Martín / esq. Gral. San Martín,-33.36814899962512,-70.73812200035482,,0,,
PB404,,PB404-José F. Vergara / esq. Los Carrera,-33.3671960579041,-70.73426888824025,,0,,
PB405,,PB405-Parada 3 / Plaza Quilicura,-33.367955388458455,-70.73258609177118,,0,,
PB406,,PB406-Parada 4 / (M) Plaza Quilicura,-33.3662267236526,-70.73019166685677,,0,,
PB1913,,PB1913-Parada 4 / (M) Lo Cruzat,-33.366465615602365,-70.72209275171606,,0,,
PB1909,,PB1909-Parada 3 / 4 Oriente - Manuel A. Matta,-33.36739775220673,-70.7174579181167,,0,,
PB1905,,PB1905-Parada 1 / Lo Campino - Manuel A. Matta,-33.36698922114604,-70.71423581088543,,0,,
PB1903,,PB1903-Parada 1 / Las Parcelas - Manuel A. Matta,-33.366309472970244,-70.71121316231071,,0,,
PB1906,,PB1906-Parada 2 / (M) Ferrocarril,-33.36578804637152,-70.70652274025333,,0,,
PB1902,,PB1902-Av. Edo. Frei Montalva / esq. Av. A. Vespucio,-33.36621469227378,-70.70207706890722,,0,,
PB416,,PB416-Parada / Fundición Quinta,-33.370228999610305,-70.69882399950744,,0,,
PB417,,PB417-Av. Edo. Frei Montalva / esq. Av. Card. José Mª Caro,-33.37385999958596,-70.69711999993163,,0,,
PB418,,PB418-Av. Edo. Frei Montalva / esq. Altura del 6000,-33.37680500014177,-70.6957930001679,,0,,
PB419,,PB419-Parada / Pasarela El Trabajo,-33.38417570375584,-70.69248479353975,,0,,
PB420,,PB420-Av. Edo. Frei Montalva / esq. Av. Zapadores,-33.389558426410034,-70.69006352194715,,0,,
PB1691,,PB1691-Parada / Centro Logístico Correos,-33.39501713918936,-70.68700092561755,,0,,
PB421,,PB421-Parada / Pasarela El Olivo,-33.39911774042124,-70.68454238133798,,0,,
PB422,,PB422-Parada 2 / Norte Sur - Dorsal,-33.40296467397613,-70.68226428189291,,0,,
PB423,,PB423-Parada / INACAP - Renca,-33.40737645633078,-70.68040783769092,,0,,
PB424,,PB424-Parada / Terminal de Flores,-33.41011682039376,-70.6800491005243,,0,,
PB425,,PB425-Av. Edo. Frei Montalva / esq. José M. Balmaceda,-33.41423699978999,-70.6795280002066,,0,,
PB426,,PB426-Parada / Pasarela Aldunate,-33.4159872648661,-70.6792085227406,,0,,
PB427,,PB427-Parada / Pasarela Zañartu,-33.418081614291886,-70.67881223218922,,0,,
PB428,,PB428-Parada / Pasarela Enrique Soro,-33.42122719571834,-70.67582348346542,,0,,
PB429,,PB429-Parada 1 / Puente Bulnes,-33.42478712012219,-70.67247185928726,,0,,
PA51,,PA51-Parada 3 / (M) Santa Ana,-33.438587354529275,-70.65824508065917,,0,,
PA52,,PA52-San Martín / esq. Moneda,-33.441980898113535,-70.65780838105906,,0,,
PA28,,PA28-Parada 7 / (M) La Moneda,-33.44571558214138,-70.6568010170582,,0,,
PA598,,PA598-Parada 8 / (M) Universidad de Chile,-33.44454000014448,-70.65224000037368,,0,,
PA371,,PA371-Parada 5 / (M) Santa Lucía,-33.4428090003058,-70.6453129996593,,0,,
PA169,,PA169-Parada 1 / (M) Universidad Católica,-33.44039442226231,-70.64058707013115,,0,,
PA170,,PA170-Parada 6 / Plaza Italia,-33.43812400001988,-70.63631000039032,,0,,
PA373,,PA373-Parada 9 / Plaza Italia,-33.43762823961537,-70.63705862529768,,0,,
PA692,,PA692-Parada 2 / (M) Universidad Católica,-33.440565980408415,-70.64138290554092,,0,,
PA43,,PA43-Miraflores / esq. Agustinas,-33.44060660512969,-70.64520259764475,,0,,
PA44,,PA44-Miraflores / esq. Merced,-33.43827300029361,-70.64550899977118,,0,,
PA261,,PA261-Parada 4 / San Antonio - Santo Domingo,-33.43586603596098,-70.6483550924086,,0,,
PA262,,PA262-Parada 2 / (M) Plaza de Armas,-33.43614495744177,-70.65106052145597,,0,,
PA423,,PA423-Parada / Santo Domingo - Teatinos,-33.436658272146424,-70.65550433806897,,0,,
PA303,,PA303-Parada 1 / (M) Santa Ana,-33.437004426460206,-70.65892262507924,,0,,
PA245,,PA245-Parada 2 / Teatro Teletón,-33.436120000024786,-70.65976600051751,,0,,
PA265,,PA265-Manuel Rodríguez / esq. San Pablo,-33.434792000315745,-70.65994199947387,,0,,
PB430,,PB430-Av. Edo. Frei Montalva / esq. Comte. Canales,-33.42781699976053,-70.66424100028037,,0,,
PB1525,,PB1525-Av. Edo. Frei Montalva / esq. Carlos Medina,-33.42669899997481,-70.66734200043729,,0,,
PB431,,PB431-Parada 2 / Puente Bulnes,-33.425476000282686,-70.67080299994464,,0,,
PB432,,PB432-Parada / Pasarela Enrique Soro,-33.42148599962864,-70.67446200051211,,0,,
PB433,,PB433-Parada / Pasarela Zañartu,-33.41849599955643,-70.67792700020713,,0,,
PB434,,PB434-Parada / Pasarela Aldunate,-33.416265000405744,-70.67850699989928,,0,,
PB435,,PB435-Av. Edo. Frei Montalva / esq. Dgo. Santa María,-33.41449454374168,-70.67873050231778,,0,,
PB436,,PB436-Parada / Terminal de Flores,-33.4091871784812,-70.67956602791536,,0,,
PB437,,PB437-Parada / INACAP - Renca,-33.40610573765239,-70.6800185321519,,0,,
PB1559,,PB1559-Parada 1 / Norte Sur - Dorsal,-33.403198097893515,-70.68147008515123,,0,,
PB439,,PB439-Parada / Pasarela El Olivo,-33.4020613509745,-70.68216200078287,,0,,
PB440,,PB440-Parada / Centro Logístico Correos,-33.395323000081746,-70.6862010000366,,0,,
PB441,,PB441-Av. Edo. Frei Montalva / esq. La Unión,-33.39335058464194,-70.6873681372961,,0,,
PB442,,PB442-Av. Edo. Frei Montalva / esq. Av. Zapadores,-33.38994547856922,-70.68925644774754,,0,,
PB443,,PB443-Parada / Pasarela El Trabajo,-33.38330840438341,-70.6913481898655,,0,,
PB444,,PB444-Av. Edo. Frei Montalva / esq. El Cortijo,-33.37890499992383,-70.69330099991987,,0,,
PB445,,PB445-Av. Edo. Frei Montalva / esq. Av. Card. José Mª Caro,-33.37448000006587,-70.69529500006126,,0,,
PB446,,PB446-Parada / Unilever Panamericana,-33.37208824056437,-70.69635645297511,,0,,
PB448,,PB448-Parada 1 / (M) Ferrocarril,-33.36586700470465,-70.705895982661,,0,,
PB1918,,PB1918-Av. Manuel A. Matta / esq. Lo Zañartu,-33.365816758068185,-70.707838150368,,0,,
PB1904,,PB1904-Parada 2 / Lo Campino - Manuel A. Matta,-33.366502946163536,-70.7129106613898,,0,,
PB1908,,PB1908-Parada 2 / 4 Oriente - Manuel A. Matta,-33.367331910091394,-70.71663722192322,,0,,
PB1912,,PB1912-Parada 1 / (M) Lo Cruzat ,-33.36655040750254,-70.72077784647448,,0,,
PB2031,,PB2031-Arturo Prat / esq. Ramón Rosales,-33.36777399474645,-70.72696585840494,,0,,
PB1720,,PB1720-Arturo Prat / esq. Guard. Riquelme,-33.36938876464899,-70.72962499800317,,0,,
PB1669,,PB1669-Parada 2 / Plaza Quilicura,-33.36849000040467,-70.73137000008249,,0,,
PB458,,PB458-José F. Vergara / esq. Los Carrera,-33.36725943574347,-70.73384018969564,,0,,
PB459,,PB459-José F. Vergara / esq. Gral. San Martín,-33.36631467176917,-70.73701463425722,,0,,
PB641,,PB641-San Luis / esq. San Lucas,-33.366368000110896,-70.73957000003384,,0,,
PB1059,,PB1059-San Luis / esq. Psje. San Ricardo,-33.36557900005647,-70.74476800017476,,0,,
PB1648,,PB1648-Las Violetas / esq. Cabo 1° C. Cuevas,-33.368121392033174,-70.74790015081045,,0,,
PB463,,PB463-Juan Fco. González / esq. Alcalde Cooper,-33.36861099970053,-70.74643199956084,,0,,
PB464,,PB464-Gabriela Mistral / esq. Manuel Montt,-33.37029287104864,-70.74453680010552,,0,,
PB465,,PB465-Gabriela Mistral / esq. Freire,-33.370716117164015,-70.74271862430892,,0,,
PB1683,,PB1683-Aníbal Pinto / esq. Colo Colo,-33.37146932147764,-70.74368702747843,,0,,
PB2027,,PB2027-Parada  / Parque El Mañio,-33.37018892456476,-70.74989601736172,,0,,
PB1667,,PB1667-Avenida Lo Marcoleta / esq. Altura del 1580,-33.363755000233404,-70.76492499953551,,0,,
PB1668,,PB1668-Avenida Lo Marcoleta / esq. Colo Colo,-33.363242708127615,-70.7617938930366,,0,,
PB534,,PB534-Avenida Lo Marcoleta / esq. Ntra. Sra. del Carmen,-33.362580000204204,-70.75766800014688,,0,,
PB1875,,PB1875-Avenida Lo Marcoleta / esq. Volcán Argüelle ,-33.361615522310736,-70.7517441177387,,0,,
PB537,,PB537-Avenida Lo Marcoleta / esq. Volcán Copahue,-33.36098676558015,-70.74831639445688,,0,,
PB538,,PB538-Avenida Lo Marcoleta / esq. San Enrique,-33.360417645758815,-70.74539951978646,,0,,
PB539,,PB539-Avenida Lo Marcoleta / esq. Presidente Bulnes,-33.35972330602062,-70.74312337359196,,0,,
PB540,,PB540-Avenida Lo Marcoleta / esq. Avenida Santa Luisa,-33.35832499968982,-70.73746799970715,,0,,
PB1578,,PB1578-Avenida Lo Marcoleta / esq. Cerro La Pirámide,-33.358005802047416,-70.73488946043999,,0,,
PB542,,PB542-Avenida Lo Marcoleta / esq. Del Rodeo,-33.35798115967347,-70.73226940970804,,0,,
PB543,,PB543-Lib. Bdo. O'Higgins / esq. Avenida Las Torres,-33.35705497115237,-70.72907988040774,,0,,
PB544,,PB544-Lib. Bdo. O'Higgins / esq. Pichidegua,-33.35589099969165,-70.7290669995531,,0,,
PB545,,PB545-Lib. Bdo. O'Higgins / esq. Antumalal,-33.353006000043834,-70.728945999486,,0,,
PB546,,PB546-Antumalal / esq. Pirepillán,-33.35374144364761,-70.72496664889647,,0,,
PB547,,PB547-Antumalal / esq. Pucón,-33.354107512027284,-70.72255197334094,,0,,
PB548,,PB548-Avenida Lo Cruzat / esq. Av. Lo Marcoleta,-33.35718700037869,-70.7208720001628,,0,,
PB549,,PB549-Avenida Lo Cruzat / esq. Avenida Las Torres,-33.36064626925791,-70.72108986744186,,0,,
PB550,,PB550-Avenida Lo Cruzat / esq. Doña Leticia,-33.363794000195796,-70.72126500008017,,0,,
PB551,,PB551-Parada 6 / (M) Lo Cruzat,-33.36628656901379,-70.7213476439273,,0,,
PA329,,PA329-Parada 13 / Estación Mapocho,-33.43184982856926,-70.65223178200729,,0,,
PA476,,PA476-Parada 5 / Recoleta Franciscana,-33.43263813881636,-70.64891036199523,,0,,
PA89,,PA89-Parada 1 / Santo Domingo - San Antonio,-33.43559504520021,-70.64883604165085,,0,,
PA820,,PA820-Parada 3 / Merced - San Antonio,-33.437477407471036,-70.64854594711599,,0,,
PA821,,PA821-Parada 1 / Teatro Municipal,-33.44128920552847,-70.64794531720767,,0,,
PC145,,PC145-Parada 3 / Plaza Italia,-33.43758800005713,-70.63496599966234,,0,,
PA259,,PA259-Parada 4 / (M) Bellas Artes,-33.43653672618731,-70.64259247339622,,0,,
PB1237,,PB1237-Senador Jaime Guzmán / esq. Av. Manuel A. Matta,-33.3670859889095,-70.7055944470291,,0,,
PB552,,PB552-Avenida Lo Cruzat / esq. Doña Leticia,-33.364624392245226,-70.7210439638513,,0,,
PB553,,PB553-Avenida Lo Cruzat / esq. Avenida Las Torres,-33.361898000287624,-70.72090499989969,,0,,
PB554,,PB554-Avenida Lo Cruzat / esq. Av. Lo Marcoleta,-33.35761799999102,-70.7207619996217,,0,,
PB622,,PB622-Avenida Lo Cruzat / esq. Río de La Plata,-33.35591600020954,-70.72069999971886,,0,,
PB556,,PB556-Antumalal / esq. Pirepillán,-33.3537319999135,-70.72415999962101,,0,,
PB557,,PB557-Antumalal / esq. Lib. B. O'Higgins,-33.3527925954673,-70.7288168729095,,0,,
PB558,,PB558-Lib. Bdo. O'Higgins / esq. Pasaje Doñihue,-33.35595026771462,-70.72929984994599,,0,,
PB559,,PB559-Lib. Bdo. O'Higgins / esq. Av. Lo Marcoleta,-33.35751399990999,-70.72931900011065,,0,,
PB560,,PB560-Avenida Lo Marcoleta / esq. Del Rodeo,-33.35761245752315,-70.73203943715666,,0,,
PB561,,PB561-Avenida Lo Marcoleta / esq. Cerro La Cruz,-33.35769100039685,-70.73494799978201,,0,,
PB562,,PB562-Avenida Lo Marcoleta / esq. Santa Luisa,-33.357922000192154,-70.73706399961728,,0,,
PB563,,PB563-Avenida Lo Marcoleta / esq. Pque. Central-Oriente,-33.35930824976507,-70.74209835865248,,0,,
PB564,,PB564-Avenida Lo Marcoleta / esq. Santa Laura,-33.360304827947516,-70.74555986509512,,0,,
PB565,,PB565-Avenida Lo Marcoleta / esq. Barraza,-33.36065912639835,-70.74834101617559,,0,,
PB566,,PB566-Avenida Lo Marcoleta / esq. Psje. Puerto Octay,-33.36116600044169,-70.75121700045098,,0,,
PB567,,PB567-Avenida Lo Marcoleta / esq. San Luis,-33.36180612497863,-70.75360554060725,,0,,
PB568,,PB568-Avenida Lo Marcoleta / esq. Ntra. Sra. del Carmen,-33.36216699988064,-70.75712400030106,,0,,
PB1595,,PB1595-Avenida Lo Marcoleta / esq. Pquia. Jesús Obrero,-33.362532999971634,-70.75926999958301,,0,,
PB1665,,PB1665-Avenida Lo Marcoleta / esq. Altura del 1400,-33.36314299988083,-70.76189699994727,,0,,
PB1666,,PB1666-Avenida Lo Marcoleta / esq. Altura del 1580,-33.36368399982569,-70.76507799949687,,0,,
PB620,,PB620-San Luis / esq. Pasaje 9,-33.362127000381165,-70.75401000028094,,0,,
PB574,,PB574-San Luis / esq. Av. Manuel A. Matta,-33.363459000318166,-70.75339999989919,,0,,
PB623,,PB623-San Luis / esq. Las Garzas,-33.3644325616885,-70.7531019510191,,0,,
PB1938,,PB1938-Av. Manuel A. Matta / esq. Volcán Villarrica,-33.36283399981387,-70.74925200044872,,0,,
PB1936,,PB1936-Av. Manuel A. Matta / esq. Volcán Llaima,-33.36239199968558,-70.74693200012427,,0,,
PB1934,,PB1934-Av. Manuel A. Matta / esq. San Enrique,-33.36189199971914,-70.74435999988343,,0,,
PB1932,,PB1932-Av. Manuel A. Matta / esq. Estero Venados,-33.36217203602158,-70.74209141341694,,0,,
PB1930,,PB1930-Av. Manuel A. Matta / esq. Estero Lucila Godoy ,-33.362563000432985,-70.74005600005749,,0,,
PB1927,,PB1927-Av. Manuel A. Matta / esq. Gral. San Martín,-33.36318500004269,-70.73714800019796,,0,,
PB1924,,PB1924-Av. Manuel A. Matta / esq. José Miguel Carrera,-33.36436899984751,-70.73366999966933,,0,,
PB1922,,PB1922-Av. Manuel A. Matta / esq. De la Luna,-33.36549889972648,-70.7312949875363,,0,,
PB1920,,PB1920-Parada 3 / (M) Plaza Quilicura,-33.36583981558895,-70.72908635817555,,0,,
PB1916,,PB1916-Parada 1 / Arturo Prat - Manuel A. Matta,-33.36613398831178,-70.72519224537243,,0,,
PB581,,PB581-Lo Campino / esq. Las Parcelas,-33.3672185297157,-70.71370293163818,,0,,
PB582,,PB582-Lo Campino / esq. Carampangue,-33.36870099984201,-70.71378700007106,,0,,
PB467,,PB467-Lo Campino / esq. Ramón Rosales,-33.371498999649276,-70.71459899975929,,0,,
PB1530,,PB1530-Alcalde Guzmán / esq. Av. A. Vespucio,-33.37229799999866,-70.71330500043449,,0,,
PB468,,PB468-Parada / Pasarela Alcalde Guzmán,-33.37140099999264,-70.70798900047576,,0,,
PB583,,PB583-Parada 3 / (M) Los Libertadores,-33.36739438341266,-70.68930359385834,,0,,
PB186,,PB186-Av. Independencia / esq. H. de Iquique,-33.369150240788,-70.68868296631643,,0,,
PB187,,PB187-Av. Independencia / esq. H. La Concepción,-33.371571000182705,-70.68771899990077,,0,,
PB188,,PB188-Parada 1 / (M) Cardenal Caro,-33.37339211329898,-70.68668568387274,,0,,
PB251,,PB251-Av. Independencia / esq. Trigal,-33.37676159621242,-70.68455289167436,,0,,
PB190,,PB190-Av. Independencia / esq. El Cortijo,-33.37822855492423,-70.68391099822847,,0,,
